DAY, TIME, API, PLATFORM, LANGUAGE, ACTIVITY, FILESIZE, LATENCY, MEMORY, CPUTIME
"2016-04-06","03:37:16","nativa","aws","python","download","310","5540.54188728","27568","0.24"
"2016-04-06","03:37:18","multicloud","aws","python","download","310","6927.82092094","19112","0.15"
"2016-04-06","03:37:22","nativa","aws","python","download","310","5465.86990356","27556","0.25"
"2016-04-06","03:37:27","multicloud","aws","python","download","310","7302.8550148","19136","0.14"
"2016-04-06","03:37:28","nativa","aws","python","download","310","5503.25107574","27488","0.25"
"2016-04-06","03:37:33","nativa","aws","python","download","310","5020.47204971","27584","0.25"
"2016-04-06","03:37:35","multicloud","aws","python","download","310","6865.60821533","19132","0.14"
"2016-04-06","03:37:39","nativa","aws","python","download","310","5609.05003548","27472","0.25"
"2016-04-06","03:37:44","multicloud","aws","python","download","310","7205.98196983","18952","0.15"
"2016-04-06","03:37:44","nativa","aws","python","download","310","4981.81319237","27516","0.26"
"2016-04-06","03:37:50","nativa","aws","python","download","310","5196.28286362","27560","0.25"
"2016-04-06","03:37:52","multicloud","aws","python","download","310","7308.75205994","19032","0.15"
"2016-04-06","03:37:56","nativa","aws","python","download","310","5484.3211174","27484","0.26"
"2016-04-06","03:38:01","multicloud","aws","python","download","310","7041.05710983","19068","0.14"
"2016-04-06","03:38:01","nativa","aws","python","download","310","5517.94290543","27484","0.25"
"2016-04-06","03:38:07","nativa","aws","python","download","310","5479.73179817","27468","0.25"
"2016-04-06","03:38:09","multicloud","aws","python","download","310","6972.75495529","19068","0.15"
"2016-04-06","03:38:13","nativa","aws","python","download","310","5165.21000862","27480","0.25"
"2016-04-06","03:38:17","multicloud","aws","python","download","310","6773.41294289","18996","0.15"
"2016-04-06","03:38:18","nativa","aws","python","download","310","4942.40093231","27540","0.25"
"2016-04-06","03:38:23","nativa","aws","python","download","310","4983.22296143","27484","0.25"
"2016-04-06","03:38:24","multicloud","aws","python","download","310","6329.38289642","19080","0.14"
"2016-04-06","03:38:29","nativa","aws","python","download","310","5673.77614975","27556","0.25"
"2016-04-06","03:38:32","nativa","aws","python","download","310","2598.85692596","27556","0.25"
"2016-04-06","03:38:32","multicloud","aws","python","download","310","6651.57604218","19068","0.16"
"2016-04-06","03:38:38","nativa","aws","python","download","310","5688.70401382","27564","0.25"
"2016-04-06","03:38:40","multicloud","aws","python","download","310","6821.99811935","19076","0.14"
"2016-04-06","03:38:44","nativa","aws","python","download","310","5583.15205574","27532","0.26"
"2016-04-06","03:38:48","multicloud","aws","python","download","310","6727.19407082","19008","0.14"
"2016-04-06","03:38:49","nativa","aws","python","download","310","5125.42796135","27540","0.25"
"2016-04-06","03:38:54","nativa","aws","python","download","310","5032.8412056","27484","0.24"
"2016-04-06","03:38:56","multicloud","aws","python","download","310","6702.95906067","19136","0.14"
"2016-04-06","03:39:00","nativa","aws","python","download","310","4938.02499771","27516","0.25"
"2016-04-06","03:39:04","multicloud","aws","python","download","310","6235.62598228","19064","0.14"
"2016-04-06","03:39:05","nativa","aws","python","download","310","5017.49396324","27536","0.25"
"2016-04-06","03:39:11","nativa","aws","python","download","310","5482.15508461","27468","0.24"
"2016-04-06","03:39:12","multicloud","aws","python","download","310","6972.58806229","19084","0.15"
"2016-04-06","03:39:16","nativa","aws","python","download","310","5130.62214851","27468","0.25"
"2016-04-06","03:39:20","multicloud","aws","python","download","310","6906.85200691","19092","0.14"
"2016-04-06","03:39:22","nativa","aws","python","download","310","5643.00680161","27560","0.25"
"2016-04-06","03:39:27","multicloud","aws","python","download","310","6154.25992012","19036","0.15"
"2016-04-06","03:39:35","multicloud","aws","python","download","310","6753.98182869","19024","0.15"
"2016-04-06","03:39:44","multicloud","aws","python","download","310","7301.27882957","19064","0.15"
"2016-04-06","03:39:52","multicloud","aws","python","download","310","6609.14516449","19024","0.14"
"2016-04-06","03:40:00","multicloud","aws","python","download","310","6715.944767","19132","0.15"
"2016-04-06","03:40:08","multicloud","aws","python","download","310","6967.87309647","19068","0.16"
"2016-04-06","03:40:18","multicloud","aws","python","download","310","8570.36185265","19144","0.15"
"2016-04-06","03:40:23","multicloud","aws","python","download","310","4230.7138443","19084","0.14"
"2016-04-06","03:40:32","multicloud","aws","python","download","310","7271.77405357","19032","0.14"
"2016-04-06","03:40:40","multicloud","aws","python","download","310","7164.42489624","19132","0.15"
"2016-04-06","03:40:49","multicloud","aws","python","download","310","7112.69807816","19064","0.15"
"2016-04-06","03:40:58","multicloud","aws","python","download","310","7883.41093063","19068","0.15"
"2016-04-06","03:41:06","multicloud","aws","python","download","310","7108.79993439","19064","0.14"
"2016-04-06","03:41:14","multicloud","aws","python","download","310","6579.76007462","19108","0.14"
"2016-04-06","03:41:22","multicloud","aws","python","download","310","6683.41994286","19064","0.15"
"2016-04-06","03:41:30","multicloud","aws","python","download","310","6588.01913261","18996","0.14"
"2016-04-06","03:41:38","multicloud","aws","python","download","310","7140.832901","19108","0.15"
"2016-04-06","03:41:46","multicloud","aws","python","download","310","6722.57208824","19024","0.14"
"2016-04-06","03:41:54","multicloud","aws","python","download","310","6867.24305153","19112","0.15"
"2016-04-06","03:42:01","multicloud","aws","python","download","310","6307.39808083","18956","0.14"
"2016-04-06","03:42:09","multicloud","aws","python","download","310","6302.40702629","19020","0.14"
"2016-04-06","03:42:17","multicloud","aws","python","download","310","6650.16818047","19024","0.15"
"2016-04-06","03:42:25","multicloud","aws","python","download","310","6732.14387894","18996","0.15"
"2016-04-06","03:42:33","multicloud","aws","python","download","310","7231.79888725","19060","0.15"
"2016-04-06","03:42:42","multicloud","aws","python","download","310","6967.91005135","19084","0.14"
"2016-04-06","03:42:49","multicloud","aws","python","download","310","6293.75886917","19080","0.14"
"2016-04-06","03:42:57","multicloud","aws","python","download","310","6766.67284966","19036","0.14"
"2016-04-06","03:43:06","multicloud","aws","python","download","310","8000.93007088","19036","0.15"
"2016-04-06","03:43:15","multicloud","aws","python","download","310","7305.16505241","19000","0.15"
"2016-04-06","03:43:23","multicloud","aws","python","download","310","7026.83115005","18956","0.15"
"2016-04-06","03:43:32","multicloud","aws","python","download","310","7251.68895721","19064","0.15"
"2016-04-06","03:43:40","multicloud","aws","python","download","310","7310.80007553","19028","0.15"
"2016-04-06","05:00:04","nativa","aws","python","upload","620","2890.72990417","27484","0.25"
"2016-04-06","05:00:05","multicloud","aws","python","upload","620","2931.26392365","19212","0.11"
"2016-04-06","05:00:08","nativa","aws","python","upload","620","3142.66085625","27556","0.25"
"2016-04-06","05:00:10","multicloud","aws","python","upload","620","2928.24411392","19264","0.11"
"2016-04-06","05:00:11","nativa","aws","python","upload","620","3092.25392342","27500","0.25"
"2016-04-06","05:00:14","multicloud","aws","python","upload","620","2834.44309235","19248","0.11"
"2016-04-06","05:00:14","nativa","aws","python","upload","620","2854.40802574","27564","0.25"
"2016-04-06","05:00:17","nativa","aws","python","upload","620","3048.31600189","27492","0.26"
"2016-04-06","05:00:18","multicloud","aws","python","upload","620","2889.41502571","19268","0.11"
"2016-04-06","05:00:21","nativa","aws","python","upload","620","3337.24093437","27472","0.26"
"2016-04-06","05:00:22","multicloud","aws","python","upload","620","2877.3651123","19292","0.12"
"2016-04-06","05:00:25","nativa","aws","python","upload","620","3264.52183723","27556","0.25"
"2016-04-06","05:00:26","multicloud","aws","python","upload","620","2863.01708221","19224","0.11"
"2016-04-06","05:00:28","nativa","aws","python","upload","620","3313.63296509","27492","0.25"
"2016-04-06","05:00:30","multicloud","aws","python","upload","620","2930.92799187","19232","0.11"
"2016-04-06","05:00:32","nativa","aws","python","upload","620","3350.82697868","27560","0.25"
"2016-04-06","05:00:34","multicloud","aws","python","upload","620","2844.32005882","19240","0.1"
"2016-04-06","05:00:36","nativa","aws","python","upload","620","3629.76694107","27564","0.25"
"2016-04-06","05:00:38","multicloud","aws","python","upload","620","2603.4450531","19208","0.11"
"2016-04-06","05:00:39","nativa","aws","python","upload","620","3321.43592834","27500","0.25"
"2016-04-06","05:00:42","multicloud","aws","python","upload","620","2882.81106949","19268","0.12"
"2016-04-06","05:00:43","nativa","aws","python","upload","620","3119.31109428","27584","0.25"
"2016-04-06","05:00:47","multicloud","aws","python","upload","620","2857.84697533","19176","0.11"
"2016-04-06","05:00:48","nativa","aws","python","upload","620","5004.67896461","27596","0.26"
"2016-04-06","05:00:51","multicloud","aws","python","upload","620","2805.35387993","19136","0.11"
"2016-04-06","05:00:51","nativa","aws","python","upload","620","3114.56608772","27500","0.25"
"2016-04-06","05:00:55","multicloud","aws","python","upload","620","2865.83304405","19252","0.11"
"2016-04-06","05:00:58","nativa","aws","python","upload","620","2951.60293579","27576","0.25"
"2016-04-06","05:00:59","multicloud","aws","python","upload","620","2870.87893486","19132","0.11"
"2016-04-06","05:01:02","nativa","aws","python","upload","620","3288.16604614","27444","0.25"
"2016-04-06","05:01:03","multicloud","aws","python","upload","620","2646.04401588","19320","0.12"
"2016-04-06","05:01:06","nativa","aws","python","upload","620","3887.03584671","27508","0.25"
"2016-04-06","05:01:07","multicloud","aws","python","upload","620","2418.07889938","19296","0.12"
"2016-04-06","05:01:09","nativa","aws","python","upload","620","2901.69000626","27556","0.25"
"2016-04-06","05:01:11","multicloud","aws","python","upload","620","2902.93097496","19204","0.11"
"2016-04-06","05:01:13","nativa","aws","python","upload","620","3638.84806633","27508","0.25"
"2016-04-06","05:01:15","multicloud","aws","python","upload","620","2943.81189346","19264","0.12"
"2016-04-06","05:01:16","nativa","aws","python","upload","620","2963.60111237","27596","0.25"
"2016-04-06","05:01:19","multicloud","aws","python","upload","620","2442.44599342","19240","0.11"
"2016-04-06","05:01:20","nativa","aws","python","upload","620","3120.69201469","27500","0.25"
"2016-04-06","05:01:23","multicloud","aws","python","upload","620","2828.94396782","19204","0.11"
"2016-04-06","05:01:23","nativa","aws","python","upload","620","3302.59299278","27484","0.25"
"2016-04-06","05:01:26","nativa","aws","python","upload","620","3081.84409142","27508","0.25"
"2016-04-06","05:01:27","multicloud","aws","python","upload","620","2718.84799004","19176","0.1"
"2016-04-06","05:01:30","nativa","aws","python","upload","620","2770.94197273","27468","0.25"
"2016-04-06","05:01:31","multicloud","aws","python","upload","620","2923.64382744","19200","0.12"
"2016-04-06","05:01:33","nativa","aws","python","upload","620","3181.40101433","27568","0.25"
"2016-04-06","05:01:35","multicloud","aws","python","upload","620","2948.96817207","19232","0.12"
"2016-04-06","05:01:37","nativa","aws","python","upload","620","3843.10317039","27504","0.25"
"2016-04-06","05:01:39","multicloud","aws","python","upload","620","2910.76588631","19212","0.11"
"2016-04-06","05:01:40","nativa","aws","python","upload","620","3049.85404015","27468","0.25"
"2016-04-06","05:01:43","multicloud","aws","python","upload","620","2621.9189167","19196","0.12"
"2016-04-06","05:01:44","nativa","aws","python","upload","620","3132.7059269","27556","0.24"
"2016-04-06","05:01:47","nativa","aws","python","upload","620","2891.70002937","27500","0.25"
"2016-04-06","05:01:47","multicloud","aws","python","upload","620","2637.48192787","19248","0.12"
"2016-04-06","05:01:50","nativa","aws","python","upload","620","3011.17086411","27504","0.25"
"2016-04-06","05:01:51","multicloud","aws","python","upload","620","2860.26406288","19236","0.11"
"2016-04-06","05:01:54","nativa","aws","python","upload","620","3203.48501205","27532","0.25"
"2016-04-06","05:01:55","multicloud","aws","python","upload","620","2858.80994797","19212","0.11"
"2016-04-06","05:01:57","nativa","aws","python","upload","620","3002.20799446","27552","0.26"
"2016-04-06","05:02:00","multicloud","aws","python","upload","620","2908.62894058","19176","0.11"
"2016-04-06","05:02:00","nativa","aws","python","upload","620","2917.16790199","27568","0.26"
"2016-04-06","05:02:03","nativa","aws","python","upload","620","2905.08508682","27540","0.25"
"2016-04-06","05:02:07","nativa","aws","python","upload","620","2983.21890831","27596","0.25"
"2016-04-06","05:02:08","multicloud","aws","python","upload","620","2882.34186172","19136","0.11"
"2016-04-06","05:02:10","nativa","aws","python","upload","620","2819.34595108","27596","0.25"
"2016-04-06","05:02:12","multicloud","aws","python","upload","620","2905.24482727","19316","0.12"
"2016-04-06","05:02:13","nativa","aws","python","upload","620","2908.41698647","27496","0.25"
"2016-04-06","05:02:16","multicloud","aws","python","upload","620","2790.63200951","19244","0.11"
"2016-04-06","05:02:16","nativa","aws","python","upload","620","3135.04886627","27568","0.25"
